Srno,Company,Timestamp,Title,Description
362,HDFC Bank,"29 Apr 2024, 07:11PM IST",Mcap of BSE-listed companies soar to all-time high of Rs 406.52 lakh cr,?The market capitalisation of BSE-listed companies soared to an all-time high of Rs 406.52 lakh crore on Monday thanks to a rally in equities where the BSE Sensex climbed over 1 per cent.
363,HDFC Bank,"29 Apr 2024, 04:04PM IST",Share market update: Most active stocks of the day in terms of traded value,The NSE Nifty index closed 223.46 points up at 22643.4
364,HDFC Bank,"29 Apr,2024, 03:25PM IST",Intimation of Loss of Share Certificate,Intimation of Loss of Share Certificate
365,HDFC Bank,"29 Apr 2024, 01:13PM IST",Sensex surges 941 points: Here are 5 factors which unleashed the bulls,Domestic indices rose on Monday amid buying action in banks and easing crude oil prices and geopolitical tensions. Global markets also lent support to sentiments back home.
366,HDFC Bank,"29 Apr 2024, 12:23PM IST",BluPine Energy secures Rs 418 crore loan for solar project in Gujarat,"BluPine Energy secures Rs 418 crore from HDFC Bank for a 120 MW solar project in Sadla, Gujarat, projecting to generate 3.23 lakh MWh annually, offset 2.96 lakh tonnes CO2, and power 2.7 lakh households. The total debt for the project is Rs 418 crore."
367,HDFC Bank,"29 Apr,2024, 10:21AM IST",Compliance Certificate under Regulation 40(10) of SEBI (LODR) Regulations,Compliance Certificate under Regulation 40(10) of SEBI (LODR) Regulations
368,HDFC Bank,"29 Apr 2024, 06:22AM IST","Deposit growth improves at private banks in Q4, but at higher costs","While these lenders were able to increase deposits at a faster clip during the quarter, the growth was accompanied by higher interest outgo, thereby contracting net interest margins (NIMs) year-on-year. The sample includes HDFC Bank, ICICI Bank, Axis Bank, IndusInd Bank and Yes Bank. Kotak Mahindra Bank is expected to declare quarterly numbers on May 4."
369,HDFC Bank,"28 Apr 2024, 03:23PM IST",Ahead of Market: 10 things that will decide stock action on Monday,"Domestic benchmark equity indices experienced a decline on Friday, primarily due to weakness in the financial sector. However, these losses did not overshadow the weekly gains, which were fueled by a post-results rally in key index constituents and reduced concerns regarding the Middle East."
370,HDFC Bank,"28 Apr 2024, 12:51PM IST","Mcap of 6 most valued firms rise Rs 1.30 trillion; SBI, ICICI Bank top gainers","?The combined market valuation of six of the top-10 most valued firms increased Rs 1,30,734.57 crore last week, with State Bank of India and ICICI Bank emerging as the biggest gainers in line with an overall positive trend in equities."
371,HDFC Bank,"28 Apr 2024, 10:19AM IST",Why Nifty Bank has underperformed Nifty50 in the past one year,?Rallies in the markets may not present a clear picture of certain key developments. This is the very nature of the markets. A little bit of digging helps reveal stories which may not be apparent in the broad sentiment which engulfs the markets.
372,HDFC Bank,"27 Apr 2024, 10:49AM IST","Block deals worth over Rs 12,045 crore this week. Kotak Bank, Vodafone Idea among stocks with major action","In the large cap segment, 15 companies witnessed significant block deals on the screen which were worth Rs 6,046 crore led by Kotak Mahindra Bank with 29 block counts, totalling to Rs 1,310 crore."
373,HDFC Bank,"26 Apr,2024, 05:56PM IST",Disclosure under Clause 2.2(b) of Chapter-XIV,Disclosure under Clause 2.2(b) of Chapter-XIV
374,HDFC Bank,"26 Apr,2024, 05:15PM IST","Transcript of Earnings call for the year ended March 31, 2024","Transcript of Earnings call for the year ended March 31, 2024"
375,HDFC Bank,"26 Apr,2024, 03:44PM IST","Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015"
376,HDFC Bank,"26 Apr 2024, 02:41PM IST","RBI action on Kotak Mahindra Bank may restrain credit growth, profitability: S&P","S&P Global Ratings warned that RBI's recent regulatory action on Kotak Mahindra Bank could limit the bank's credit growth and profitability. The RBI prohibited Kotak Mahindra Bank from issuing new credit cards and onboarding customers online, impacting a key growth segment. S&P noted the bank may need to rely more on physical branch expansion, increasing operating costs. However, the impact on the bank's credit rating is expected to be minimal, as credit cards constitute a small portion of its total loans. S&P anticipates that Kotak Mahindra Bank may need around a year to address the RBI's concerns related to system stability and disaster recovery."
377,HDFC Bank,"26 Apr 2024, 11:22AM IST",Kotak Bank reveals how Indian banks fail to keep up with Modi's ambitions,"Kotak Mahindra Bank Credit Card & Mobile Banking Curbs: Prime Minister Narendra Modi aims to export India's digital payments system worldwide, but faces obstacles as Indian banks struggle with outdated technology. Despite massive investments in tech to boost financial inclusion, banks are grappling with system glitches and cyber threats. The government urges modernization to safeguard the financial system and customer data."
378,HDFC Bank,"26 Apr 2024, 09:31AM IST","Sensex, Nifty set to rise for 6th session in a row led by gains in Tech Mahindra","Indian benchmark indices rose led by various sectors and specific stocks. Sensex and Nifty50 gained momentum, with positive outlooks from experts and global markets. Tech Mahindra showed significant growth post Q4 profits rise."
379,HDFC Bank,"26 Apr 2024, 05:56AM IST","Upside capped for Kotak Bank stock in near term, but downside's limited, too","""The digital acquisition of customers will be adversely impacted but the reputational impact is surprising since Kotak is considered to be a conservative bank with good processes and systems in place,"" said Kaitav Shah, banking analyst, Anand Rathi Brokerage."
380,HDFC Bank,"25 Apr 2024, 09:21PM IST",Ahead of Market: 10 things that will decide D-Street action on Friday,"Sensex on Thursday surged 487 points to settle at 74,339. NSE Nifty advanced 168 points to close at 22,570. Nifty formed a bullish engulfing candle following a series of small candles"
381,HDFC Bank,"25 Apr 2024, 08:33PM IST","Kotak Bank deposit growth may be hit, shares fall 11%","On Wednesday evening, the Reserve Bank of India (RBI) barred the Uday Kotak-promoted lender from onboarding new customers through its online and mobile banking channels and directed them to stop issuing new credit cards. The regulator cited “serious deficiencies and non-compliances” and “continued failure on the part of the bank to address these concerns in a comprehensive and timely manner.”"
382,HDFC Bank,"25 Apr 2024, 04:56PM IST",Share market update: Most active stocks of the day in terms of traded value,The NSE Nifty index closed 167.95 points up at 22570.35
383,HDFC Bank,"25 Apr,2024, 03:50PM IST","Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements ) Regulations, 2015","Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements ) Regulations, 2015"
384,HDFC Bank,"25 Apr 2024, 02:53PM IST",Online credit card spends rise 20% YoY in March to a record high of Rs 1 lakh crore,"In March, online credit card spending surged past Rs 1 lakh crore for the first time, hitting Rs 1,04,081 crore, marking a 20% rise from March 2023 and a 10% increase from February 2024. This reflected a growing trend of using cards for smaller purchases. HDFC Bank led the market share at 20.2%, followed by SBI, ICICI Bank, Axis Bank, and Kotak Mahindra Bank."
385,HDFC Bank,"25 Apr 2024, 01:30PM IST",Kotak Mahindra Bank is the latest student in RBI's classroom,"The Reserve Bank of India's increased scrutiny on Kotak Mahindra Bank has resulted in a temporary halt on acquiring new customers through online and mobile banking channels and issuing fresh credit cards, causing a significant drop in the stock price of the private sector lender. However, the RBI has been taking incremental actions on financial institutions in recent years. Check the list."
386,HDFC Bank,"25 Apr 2024, 11:22AM IST",Axis Bank snatches the crown of 4th largest bank from RBI-hit Kotak in market value terms,"Kotak Mahindra Bank loses fourth position to Axis Bank on Dalal Street. Shares drop 10% post RBI ban. Analysts foresee derating if issues persist, impacting profitability and growth trajectory."
387,HDFC Bank,"25 Apr 2024, 09:23AM IST","Kotak Mahindra Bank shares crash 12% after RBI crackdown. Should you buy, sell or hold?","Kotak Mahindra Bank's shares plunged 12% to Rs 1,620 after RBI halted new customer onboarding and credit card issuance. Brokerages slashed target prices due to concerns over online channel reliance and potential long-term growth impact."
388,HDFC Bank,"25 Apr 2024, 05:59AM IST","With bulls dancing, many more join Street party","??For instance, five stocks, NHPC, Indian Renewable, IRFC, Yes Bank, and HDFC Bank, collectively added 75 lakh investors during the quarter ending March 2024. NHPC led the pack with a substantial influx of 23 lakh new investors."
389,HDFC Bank,"25 Apr 2024, 05:30AM IST",RBI bars Kotak Bank from adding customers digitally,"The Reserve Bank of India (RBI) has imposed strict restrictions on Kotak Mahindra Bank, a third-most valued private bank in India, for failing to fix its IT systems over the past two years. The bank was asked to stop functions cited ""with immediate effect"" and assured customers that there would be no interruption to services. Kotak Mahindra Bank has taken measures to strengthen its IT systems and will continue to work with the RBI to resolve balance issues at the earliest."
390,HDFC Bank,"25 Apr 2024, 05:30AM IST",RBI bars Kotak Bank from adding customers digitally,"The Reserve Bank of India (RBI) has imposed strict restrictions on Kotak Mahindra Bank, a third-most valued private bank in India, for failing to fix its IT systems over the past two years. The bank was asked to stop functions cited ""with immediate effect"" and assured customers that there would be no interruption to services. Kotak Mahindra Bank has taken measures to strengthen its IT systems and will continue to work with the RBI to resolve balance issues at the earliest."
391,HDFC Bank,"25 Apr 2024, 12:05AM IST",Kotak Mahindra case: Indian banks caught between growth targets and an unforgiving regulator,Kotak Mahindra Bank is in the latest in the line of entities in financial services which has been pulled up for various lapses. Hints are that more could be penalised for dropping the ball - particularly if they had chosen to disregard warnings and red flags.
392,HDFC Bank,"25 Apr 2024, 12:05AM IST",Kotak Mahindra case: Indian banks caught between growth targets and an unforgiving regulator,Kotak Mahindra Bank is in the latest in the line of entities in financial services which has been pulled up for various lapses. Hints are that more could be penalised for dropping the ball - particularly if they had chosen to disregard warnings and red flags.
